id,p,theta,beta,nphe,ein,eout
2212,1.31121,0.431515,0.83092,0,0,0
211,1.06538,0.512079,1.00133,0,0.0755779,0.136599
2212,2.26062,0.346163,0.922966,0,0.0419318,0.0618906
2212,0.780804,0.547809,0.638434,0,0.114534,0
2212,2.42573,0.458591,0.926655,0,0.0311742,0.0467384
2212,0.631724,0.429743,0.559659,0,0.0495766,0
211,1.50652,0.514705,0.97683,0,0.039826,0.045594
211,3.30724,0.25536,1.00861,5,0,0.0640421
211,0.404822,0.354441,0.959208,0,0,0
211,0.440681,0.440474,0.937686,0,0,0
2212,3.23033,0.325239,0.97006,0,0.277409,0.352621
2212,1.12398,0.23983,0.772617,0,0.0572213,0.0249027
2212,0.855421,0.395946,0.667415,0,0.0780499,0
211,1.96826,0.349917,0.982555,0,0.0222019,0.0400549
2212,1.50759,0.551224,0.86545,0,0.0337835,0.0705425
211,0.476234,1.26123,0.941529,112,0,0
211,2.94118,0.201847,1.00956,49,0,0.127855
211,0.373083,0.571096,0.946958,0,0,0
2212,1.62173,0.258361,0.861146,20,0.148867,0.328817
211,1.14183,0.312447,0.984145,0,0.310918,0.0392309
211,2.83299,0.253797,0.988223,0,0.0624399,0.145754
2212,1.71283,0.135241,0.866701,0,0.0337835,0.0516365
2212,0.775769,0.238611,0.638051,0,0.131975,0
211,0.247654,1.49193,0.866641,0,0,0
2212,0.874495,0.467006,0.666384,0,0.0794232,0
211,0.304723,1.15577,0.919916,0,0,0
211,3.05303,0.247978,1.00353,33,0.0288853,0.423255
2212,0.682231,0.816741,0.571586,0,0,0
211,2.31723,0.269472,1.01544,0,0.367132,0.0828107
211,2.51057,0.171181,0.997221,0,0.124834,0.126711
2212,0.68864,0.366911,0.593188,0,0.0805676,0
211,2.72435,0.1267,0.708254,0,0.0352026,0
211,2.78416,0.274644,0.985951,0,0.183154,0.194873
211,0.684062,0.44764,0.973926,0,0,0
2212,1.13466,0.150943,0.771907,0,0.305928,0.122683
2212,1.20165,0.464079,0.785921,0,0.0382239,0.0439918
2212,0.68452,0.290956,0.586496,0,0.0680247,0
2212,2.32715,0.18217,0.932108,0,0.0202335,0.260197
211,1.00572,0.52956,0.988716,56,0.0497139,0.0331884
211,0.475471,0.829237,0.961285,0,0,0
2212,0.95552,0.328674,0.716533,0,0.061799,0.0848707
211,2.53254,0.271282,0.987758,0,0.176471,0.13669
2212,0.996262,0.40387,0.722242,0,0.0545663,0.108721
2212,1.08827,0.755092,0.753839,0,0,0
211,0.756237,0.327433,0.991076,0,0,0.0481575
2212,1.31991,0.242173,0.821902,0,0.252049,0.0644999
211,0.813611,0.511998,1.00109,0,0.068574,0.0292515
211,0.354009,0.773099,0.946095,0,0,0
2212,0.921798,0.281362,0.694248,0,0.0570382,0.112978
2212,1.28313,0.282839,0.810171,0,0.0364843,0.300435
2212,1.31716,0.34752,0.818858,0,0.287663,0
211,1.09087,0.198468,0.985789,0,0.0426642,0.0331884
2212,0.639506,0.39361,0.556359,0,0.0654612,0
2212,0.878004,0.788882,0.680778,0,0,0
2212,0.907759,0.929507,0.703854,0,0,0
321,1.97391,0.484303,0.963691,0,0.0278325,0.0485695
2212,0.640574,0.28571,0.560759,0,0,0
211,0.582895,1.22522,0.982753,0,0,0
321,2.13794,0.206655,0.985112,0,0.0356603,0
211,0.302586,1.0126,0.91148,0,0,0
2212,0.922408,0.715547,0.698146,0,0,0
211,0.328069,1.46235,0.901449,0,0,0
211,0.356146,0.930925,0.940391,0,0,0
2212,0.782177,0.617018,0.633762,0,0,0
211,0.820325,0.352459,0.990584,0,0.0975052,0
2212,1.4934,0.536854,0.846962,0,0.0479286,0.0284276
2212,0.628824,0.338247,0.56208,0,0,0
211,0.227054,1.88251,0.857471,0,0,0
2212,0.898909,0.3115,0.702353,0,0.0611124,0.0856031
211,0.718853,0.566568,0.981782,0,0.0438087,0.0381781
321,3.15038,0.332137,0.995714,0,0.0301671,0.0411994
211,0.492103,0.628729,0.9615,0,0,0
211,0.340124,1.03728,0.900482,0,0,0
2212,2.89647,0.255359,0.956984,0,0,0.0461433
211,0.514382,0.757813,0.987154,0,0,0
2212,0.730907,0.326583,0.606797,36,0.0632639,0
211,2.54643,0.438503,0.995861,0,0.321904,0.0205081
2212,3.57549,0.293157,0.960985,0,0.292378,0.149874
211,2.37201,0.395117,0.944498,0,0,0
211,0.92195,0.65363,0.984533,0,0,0
211,0.870375,0.344317,0.98489,0,0.0290227,0.0633097
211,0.493477,0.748378,0.974127,0,0,0
2212,3.18944,0.30573,0.961021,0,0.0820325,0.210483
2212,1.03258,0.432538,0.735835,62,0.105791,0
211,1.71206,0.493217,0.999957,0,0.0314488,0.305562
2212,1.08003,0.280512,0.765906,0,0.0540169,0.0953078
211,1.09743,0.476291,0.978534,0,0.0496223,0.123232
211,0.277562,1.1562,0.888551,0,0,0
321,2.32563,0.219099,0.962269,0,0.202884,0.256626
321,1.99542,0.305764,0.979349,0,0.458595,0.124239
211,2.439,0.178632,1.0043,0,0.0349737,0.0428016
2212,2.02686,0.282852,0.907501,0,0.035523,0.0569009
2212,1.24147,0.270297,0.793484,0,0.0952163,0.152987
211,1.40963,0.169129,0.993496,9,0.116732,0
2212,1.0399,0.792867,0.751492,0,0,0
211,0.744793,0.374221,0.986115,108,0.0319982,0
211,1.11528,0.494362,1.01044,0,0.0415656,0.119524
2212,0.99794,0.46914,0.73192,0,0.141405,0
211,1.65881,0.207774,1.00053,0,0.0202792,0.0421149
2212,1.11543,0.443244,0.761867,0,0.0493019,0.244083
321,3.44686,0.113467,1.0092,0,0.0644083,0.420645
211,0.221714,0.921595,0.852363,44,0,0
321,2.39429,0.246987,0.983299,0,0.0281987,0.0497597
2212,0.742809,0.596576,0.623925,0,0,0
211,0.500801,0.986957,0.974933,0,0,0
2212,1.30785,0.271543,0.818785,0,0.0860609,0.121996
211,0.967727,0.481174,1.00235,0,0.0704051,0
211,0.671397,1.04799,0.98258,0,0,0
2212,2.32547,0.544823,0.917373,0,0.0319524,0.161547
211,2.43992,0.344593,0.992436,0,0.347768,0
2212,1.48226,0.304103,0.833456,0,0.0827192,0.198947
2212,0.996872,0.613264,0.738982,0,0,0
211,0.609445,0.686295,0.948697,0,0,0
2212,1.94415,0.296418,0.909971,0,0.301259,0.377615
211,0.965286,0.256266,0.991663,0,0.0300755,0.0748913
2212,0.965743,0.20644,0.704726,0,0,0
321,2.51972,0.266174,0.981044,0,0.159213,0.103182
211,1.12276,0.604259,0.999755,0,0.101946,0
211,1.01778,0.418838,0.988648,0,0.0943923,0
321,2.1561,0.272149,0.979189,0,0.273289,0
2212,1.21675,0.308237,0.807431,0,0.378027,0.264454
2212,1.58999,0.346355,0.858283,0,0.0393225,0.0419776
211,1.23476,0.26537,1.03936,0,0.0317235,0.037583
321,0.511025,0.537893,0.708775,0,0,0
211,1.66384,0.431606,1.00223,0,0.0325933,0.132799
211,0.446784,0.766695,0.952475,0,0,0
2212,1.16533,0.223864,0.777835,0,0.0877546,0
2212,2.12161,0.312242,0.91827,0,0.0538796,0.437217
211,2.26184,0.547026,1.01059,0,0.0886244,0.170199
211,0.873426,0.732418,0.997037,0,0,0
2212,0.671702,0.652172,0.583678,0,0,0
211,0.890517,0.938646,0.987341,0,0,0
211,0.795148,0.516027,0.9732,0,0.15848,0
211,0.217594,1.52459,0.844137,0,0,0
211,0.729076,1.10351,0.97564,0,0,0
2212,0.894484,0.433084,0.701215,0,0.149783,0.076585
211,0.686503,0.861073,0.971845,0,0,0
211,1.33532,0.304571,1.00623,0,0.175601,0
2212,2.75822,0.335591,0.95242,0,0.187457,0.215015
211,0.902724,0.299855,1.01625,0,0.037583,0.0481117
211,0.955215,0.673122,0.99092,0,0,0
2212,1.26085,0.488187,0.805365,0,0.0381781,0.0705882
2212,1.34249,0.357684,0.814798,0,0.030396,0.0763104
211,0.486763,1.13818,0.969105,0,0,0
211,1.13588,0.328104,1.00468,0,0.036759,0.0120394
2212,1.49874,0.175526,0.630877,0,0.260792,0
211,0.94316,0.326732,0.99183,0,0.0267338,0.118883
211,0.243839,1.11863,0.85776,0,0,0
2212,1.42992,0.639263,0.83077,0,0.186679,0.189929
211,0.860151,0.673852,0.990053,0,0,0
211,2.03143,0.271371,0.999048,0,0.23946,0
211,0.773022,0.52847,0.998181,0,0.0347448,0.0493935
2212,0.721141,0.209284,0.604033,0,0.0734264,0
211,0.922408,0.236472,0.988326,0,0.0307622,0.0552987
2212,2.43076,0.389096,0.930078,0,0.0376745,0.0869764
211,1.53628,0.331405,0.981496,0,0.0514992,0
2212,0.724498,0.391508,0.616889,0,0.0834516,0
2212,1.90616,0.193665,0.888435,0,0.0323644,0.153079
2212,0.993362,0.431812,0.722993,0,0.0698558,0.116182
211,2.38193,0.256074,1.00435,0,0,0.0368505
211,1.3106,0.361196,1.00111,0,0.0268254,0.159945
211,2.2768,0.463225,1.00917,0,0.0296178,0.187549
211,0.781415,0.602243,0.974062,0,0.0982834,0
211,1.79232,0.407767,1.00274,0,0.0481575,0.130373
2212,1.95422,0.208815,0.910412,0,0.0390021,0.0621195
211,0.726787,0.428334,0.97699,0,0,0
2212,0.768292,0.511323,0.650449,0,0.106111,0
211,0.619058,0.51714,0.957049,0,0.0437629,0.10016
211,0.667124,0.623155,0.990316,0,0,0
2212,1.35714,0.448027,0.827406,0,0.0506752,0
321,2.37949,0.310411,0.987123,0,0.0730144,0
211,1.81872,0.545531,0.982892,0,0.040238,0.050721
211,0.634318,0.236569,0.986335,0,0.0709087,0.137743
211,0.548257,0.343808,0.952695,30,0.0271,0.0682994
2212,1.6466,0.143897,0.871869,0,0,0.157198
2212,1.57366,0.166776,0.866052,0,0.0299382,0.0633555
2212,1.11131,0.484237,0.753011,0,0.106661,0
211,0.466926,0.54541,0.976661,0,0,0
211,1.72122,0.24189,0.991691,0,0.0263676,0.226184
211,0.761883,0.904672,0.982378,29,0,0
2212,1.13512,0.120738,0.798393,0,0.0386816,0.0886244
2212,0.752728,0.471027,0.624247,0,0.133898,0
2212,2.7245,0.235181,0.958699,0,0.179995,0.265507
2212,1.30785,0.569468,0.831848,0,0.0354772,0.0624857
321,3.16258,0.361247,0.971262,0,0.0452735,0.300755
211,0.263218,1.01108,0.881616,0,0,0
2212,1.60311,0.34706,0.866288,0,0.0408789,0.0758526
211,2.0766,0.217887,0.997993,0,0.216297,0.226642
2212,1.34508,0.232399,0.835812,0,0.0495766,0.0759442
211,1.84955,0.235156,0.998658,0,0.259419,0
2212,1.59716,0.196982,0.856863,0,0.220691,0
211,1.98459,0.212091,0.993596,0,0,0.0493019
211,0.224002,0.924056,0.823622,0,0,0
2212,1.98886,0.394494,0.9083,0,0.512749,0.0307164
2212,0.810712,0.486923,0.65265,0,0.107622,0
211,0.370794,0.59947,0.950026,0,0,0
211,0.88777,0.285189,0.964018,0,0.0509499,0.16022
2212,1.11391,0.354556,0.756796,0,0.117372,0.146029
2212,0.972763,0.374255,0.715726,0,0.063859,0.110597
211,0.999313,0.30245,0.980047,0,0.0427558,0.059144
211,1.66567,0.13023,1.0113,0,0.0339208,0.219181
211,1.17342,0.467917,1.01155,0,0.193362,0.0458686
2212,0.741283,0.596176,0.621853,0,0,0
2212,1.32341,0.445504,0.850751,0,0,0.0839094
211,0.334173,0.417142,0.922366,0,0,0
2212,1.53826,0.724846,0.860686,0,0.0707256,0.203754
321,1.98642,0.350821,0.975383,0,0.036347,0.0416571
211,0.4477,1.94101,0.955852,0,0,0
2212,1.23033,0.392347,0.79549,0,0.0537881,0.236484
211,1.27199,0.378427,1.0021,0,0.352987,0
211,1.46563,0.264894,0.996826,0,0.141222,0.0649577
2212,1.60662,0.445845,0.865304,0,0.0294804,0.0640879
211,1.04158,0.465448,1.0046,0,0.0226596,0.0497139
2212,1.05348,0.471556,0.750252,0,0.0491646,0.14905
2212,1.74563,0.212631,0.877907,0,0.0458228,0.191623
211,0.257877,0.768839,0.876018,0,0,0
211,0.311131,0.868322,0.920743,0,0,0
211,0.876631,0.895318,0.974889,0,0,0
321,2.76951,0.202607,0.995688,22,0.0915541,0.166857
2212,0.960861,0.573759,0.709855,0,0.05626,0.0963607
211,0.672923,0.554584,0.97561,0,0,0
2212,1.24346,0.544044,0.804872,0,0.048249,0.0803388
211,1.6939,0.557807,0.998864,0,0.0276036,0.167727
2212,0.98909,0.304464,0.730767,0,0.125612,0
211,1.1014,0.80965,0.993164,0,0,0
2212,1.62036,0.439537,0.876205,0,0.0416114,0.0882582
2212,1.24819,0.497935,0.793675,0,0.146258,0.640604
211,0.610513,0.746582,0.954356,0,0,0
2212,1.08248,0.525574,0.753961,0,0.298558,0.040238
2212,1.15435,0.507651,0.784745,0,0.0456397,0.117876
211,1.84314,0.209286,0.994705,0,0,0.0408331
2212,0.875715,0.366548,0.687308,0,0.0661479,0.0630808
321,0.37232,0.733368,0.606837,0,0,0
2212,2.21607,0.369593,0.923482,0,0.0614328,0.0598306
211,0.775769,0.953997,1.00449,0,0,0
2212,1.71298,0.147579,0.86484,0,0.204715,0.0778668
211,1.12871,0.301799,0.997771,0,0.0311742,0.0498054
211,0.555886,0.485823,0.983947,0,0.181872,0.0386358
2212,1.23674,0.397682,0.79787,0,0.103365,0
321,0.968795,0.647769,0.897214,0,0,0
2212,1.55489,0.31916,0.858286,71,0.242435,0.290364
211,0.299535,0.483304,0.927442,0,0,0
321,2.48234,0.242053,0.956138,0,0.0299382,0.0380865
2212,0.740063,0.450287,0.623298,0,0.0992905,0
2212,0.656748,0.612609,0.574128,0,0,0
2212,1.72534,0.352533,0.886782,0,0.0446326,0.149371
211,1.27321,0.276564,1.00412,0,0.0285191,0.0528267
2212,1.62203,0.197493,0.812082,0,0.0819867,0
211,3.08797,0.418907,1.00015,0,0.0545205,0.328222
2212,0.71809,0.235904,0.605746,0,0.114351,0
211,1.46807,0.263499,1.00429,0,0.163104,0.174914
211,0.500191,0.629204,0.983252,8,0,0
211,0.360113,0.498315,0.928984,0,0,0
2212,0.993362,0.650125,0.723583,0,0,0
211,2.18677,0.294389,0.98338,0,0.0409247,0.0481575
211,0.451514,0.954448,0.957605,0,0,0
2212,1.27687,0.372303,0.7986,0,0.0469673,0.0530556
211,2.79591,0.256732,0.993277,0,0.0348363,0.54287
2212,1.49874,0.331161,0.865837,0,0.0512703,0.0511788
211,0.231785,1.33994,0.85323,41,0,0
211,0.342718,1.01434,0.922736,0,0,0
211,0.471046,0.619125,0.962151,0,0,0
2212,1.69162,0.638577,0.868456,0,0.10103,0.208515
211,0.45655,0.955902,0.95423,107,0,0
2212,1.91638,0.388184,0.893104,0,0.290135,0.2168
211,1.10079,0.581976,1.02142,0,0.140444,0.115404
211,1.31456,0.492159,0.977815,0,0.0349279,0.0484321
211,1.73724,0.443778,0.985781,0,0.0233005,0.0493935
2212,0.925307,0.37032,0.697414,0,0.0418402,0.0892195
2212,1.00908,0.314614,0.719072,0,0.0430304,0.0495308
211,1.15938,0.455945,0.977054,0,0.0543374,0.258091
211,1.19661,0.309614,0.985345,114,0.0292058,0.0482032
211,1.26497,0.462415,0.976439,0,0.0479286,0.0589151
2212,1.47631,0.172851,0.828117,0,0.0341497,0
211,0.31342,1.13327,0.925111,0,0,0
2212,2.53834,0.24128,0.96723,0,0.0339666,0.037171
211,0.922713,0.131478,0.98509,0,0.0307164,0.223163
211,1.05455,0.422718,0.998031,0,0.0679789,0.134585
211,0.261387,0.963461,0.869881,0,0,0
2212,1.25002,0.417355,0.794767,0,0.220371,0.0697642
211,0.798047,0.612103,0.997012,0,0,0
211,0.615702,0.400975,0.976422,42,0.0471962,0.0453651
211,0.627451,0.910637,0.93021,0,0,0
2212,0.849928,0.325164,0.651746,0,0.0650034,0.0444495
2212,0.873121,0.315782,0.690831,0,0.0976883,0.0788739
211,0.386816,1.2471,0.942146,23,0,0
2212,1.0106,0.424644,0.727121,0,0.0354314,0
2212,1.48379,0.335809,0.850367,0,0.0577707,0
211,0.70985,0.951573,0.991229,0,0,0
2212,2.31708,0.230543,0.935697,0,0.350469,0.212772
2212,0.918288,0.54843,0.698079,0,0.0561227,0.0746166
321,3.20607,0.218771,1.0042,0,0.0297093,0.0427558
2212,1.06477,0.476613,0.760825,0,0.0483864,0.166812
2212,0.915999,0.250098,0.693619,0,0.0703136,0.0741131
2212,1.51583,0.254714,0.853563,0,0.035523,0.321813
211,0.276951,0.961832,0.906614,0,0,0
2212,1.29,0.3072,0.822051,0,0.141131,0
211,0.41001,0.42114,0.934709,0,0,0
2212,1.05943,0.261198,0.744227,0,0.0464637,0.110918
211,0.677653,0.558048,0.990636,0,0.0281987,0.0526436
211,1.08019,0.217679,0.983847,0,0.0336919,0.062211
2212,1.07301,0.699493,0.752356,0,0,0
211,0.546731,0.940989,0.955865,0,0,0
211,0.946059,0.472742,0.969289,0,0.112062,0
211,0.67628,0.507459,0.973166,0,0.0462348,0.131197
211,0.791485,0.36022,0.988929,0,0.0354314,0.0432593
2212,2.30289,0.158723,0.926327,0,0.32845,0.324788
211,0.259403,1.47876,0.868173,0,0,0
2212,1.76577,0.18861,0.869869,0,0.235111,0.204211
211,0.339818,0.983625,0.933061,0,0,0
321,2.59648,0.271554,0.97364,0,0.032639,0.0929274
321,2.52094,0.329754,0.972845,0,0.199496,0.291829
2212,1.87457,0.188501,0.891376,0,0.158572,0.224994
211,0.47303,0.527867,0.978426,0,0,0
211,2.04486,0.269259,0.988185,0,0.304784,0.113664
2212,0.975967,0.330813,0.712414,0,0.0553902,0.100801
321,1.53429,0.394635,0.944613,0,0.0371252,0.0495766
211,1.20562,0.157124,1.00253,0,0.0329595,0.0292058
2212,1.63424,0.617195,0.86155,0,0.0384527,0.0610666
211,0.452125,1.03848,0.959795,135,0,0
211,1.48974,0.251523,1.01545,0,0.0513619,0.0979629
211,1.11696,0.359974,0.973653,0,0.109316,0
2212,2.49149,0.248251,0.928473,0,0.17322,0.150744
211,0.441444,0.663148,0.955465,0,0,0
211,1.91058,0.426484,0.997179,0,0.0506294,0.071458
211,1.76211,0.122319,0.989481,0,0.195697,0
211,0.520027,0.650358,0.959767,15,0,0
211,0.841382,0.265132,0.993506,0,0.0252232,0.0566262
2212,1.07576,0.30356,0.758658,0,0.0470588,0.106477
2212,2.5066,0.137925,0.941054,0,0.0220188,0.207736
211,0.664073,0.444802,0.979104,0,0.0976883,0.0446784
2212,2.69505,0.194683,0.955112,0,0.0344701,0.194553
211,0.82002,0.70489,0.987934,35,0,0
2212,1.13573,0.474946,0.766632,0,0.047425,0.116869
211,1.42626,0.173492,0.980632,0,0,0.0515908
321,2.14908,0.3172,0.970818,0,0.0327764,0.0513619
2212,3.13024,0.28603,0.95301,0,0.204807,0.136095
211,0.376898,1.08124,0.903832,0,0,0
211,1.41299,0.249215,0.992785,0,0.127535,0.116915
211,1.31151,0.326294,0.994332,0,0.0290684,0
211,1.33135,0.156916,0.983135,0,0.0392767,0.0403754
2212,0.938125,0.230287,0.709903,0,0.057496,0.0767224
211,1.29519,0.299877,0.975066,0,0.0493935,0.120256
211,1.42184,0.230889,0.984924,5,0.0366217,0.0615244
2212,2.12406,0.327135,0.928701,0,0,0.0449989
2212,0.64683,0.919601,0.567512,0,0,0
211,1.39284,0.259502,0.99987,0,0.0251316,0.0433509
211,0.894484,0.813658,0.987157,0,0,0
211,0.63447,1.23904,0.957893,0,0,0
211,1.24239,0.251812,0.985165,0,0.0379492,0.383291
211,1.78531,0.106699,0.979313,15,0.0273747,0.0650492
2212,1.33928,0.220483,0.818077,0,0.037583,0.0681163
211,0.281376,1.54075,0.877729,0,0,0
2212,1.71817,0.183339,0.86653,0,0.111742,0.297322
211,0.243992,1.87383,0.874176,0,0,0
2212,1.10231,0.583616,0.778044,0,0.0920577,0.068574
211,1.07088,0.317017,0.863889,0,0.10515,0
2212,0.708476,0.636678,0.603411,59,0,0
211,0.536355,0.733725,0.97683,0,0,0
211,0.251011,1.43052,0.865291,0,0,0
211,2.36454,0.242073,0.997985,0,0.0395056,0.042298
211,0.297551,1.01185,0.903655,0,0,0
211,1.90707,0.371131,0.999003,0,0.212589,0.0260014
2212,0.846265,0.72172,0.668508,0,0,0
211,1.11467,0.306262,0.98191,74,0.213642,0.0470588
211,0.285954,1.24081,0.896757,11,0,0
2212,0.74052,0.333558,0.620951,0,0.112108,0
2212,1.77081,0.216621,0.880804,0,0,0
2212,1.19844,0.235538,0.792953,0,0.0360266,0.072694
2212,1.7583,0.503335,0.894112,0,0.114031,0.0943008
2212,3.67407,0.265818,0.984728,0,0.0356146,0.106523
211,0.319677,0.818495,0.920126,138,0,0
211,0.327306,1.25449,0.905438,0,0,0
211,0.314946,1.47744,0.904236,0,0,0
321,1.04784,0.704965,0.922855,0,0,0
2212,1.42275,0.759927,0.828421,0,0,0
211,1.3051,0.368786,0.998464,0,0.0388647,0.34255
2212,0.830243,0.138789,0.661623,0,0.105196,0
211,0.793927,0.518983,0.998882,0,0.230991,0
2212,1.10292,0.430715,0.751017,0,0.0471962,0.0906386
211,1.88312,0.332331,1.0092,0,0.0277409,0.0715496
211,0.519417,0.745427,0.955436,0,0,0
211,1.31792,0.535628,0.996281,0,0,0.08748
211,0.505837,0.196995,0.961879,0,0,0
211,0.440681,1.11863,0.961732,0,0,0
211,0.564126,0.739321,0.990005,99,0,0
211,1.61807,0.359439,0.987229,0,0.071046,0.0927443
211,0.272221,0.529856,0.900037,0,0,0
321,1.0428,0.559602,0.895641,0,0.0420233,0.178027
211,0.419013,0.722553,0.968432,0,0,0
2212,1.45998,0.217786,0.821365,0,0.0392767,0
211,1.80453,0.209348,0.997565,0,0.0926528,0.0372168
2212,0.82826,0.271673,0.652465,0,0.100847,0
211,0.232853,0.500086,0.86902,0,0,0
211,0.56611,0.927534,0.974548,0,0,0
211,1.38415,0.337701,1.00919,0,0.0296178,0.267521
211,2.36271,0.241296,0.997954,0,0.077409,0.0590524
211,0.578622,1.37115,0.96264,30,0,0
211,0.517281,0.595919,0.951099,0,0,0
2212,2.26337,0.430107,0.90556,0,0.114122,0.395193
211,1.30831,0.250444,0.996088,0,0.0192721,0.0266423
211,0.626078,0.797665,0.989805,100,0,0
2212,3.65026,0.225966,0.983895,0,0.149691,0.0433051
211,0.851606,0.334164,0.983068,0,0.0341039,0.0468757
2212,2.42878,0.400267,0.960074,0,0.0915084,0.535317
211,0.345617,1.64749,0.834871,0,0,0
2212,1.01549,0.32054,0.737217,0,0.0337377,0.132204
211,1.94629,0.223244,1.00611,0,0.120577,0.055436
2212,2.17121,0.221151,0.929735,0,0,0.0528267
2212,1.61318,0.18388,0.878178,0,0.034699,0.0600137
211,0.714885,1.19765,0.958033,0,0,0
211,0.438697,0.610392,0.953395,0,0,0
2212,2.24338,0.162161,0.926111,0,0.0348821,0
2212,1.47555,0.436834,0.848604,0,0.0808423,0.111192
211,0.66743,0.59851,0.994725,0,0,0
211,1.5697,0.241672,1.0138,0,0.0328679,0.0555734
211,1.75067,0.432085,1.01056,0,0.0230716,0.0441749
211,0.749828,0.411935,1.01656,0,0,0
2212,0.932631,0.374753,0.706653,0,0.0662852,0.089128
211,0.600748,0.533528,0.97472,0,0,0
2212,1.41787,0.534971,0.833383,0,0.034699,0.0795148
211,0.402533,0.529903,0.944072,0,0,0
2212,0.819562,0.669881,0.663195,0,0,0
211,0.787518,0.27818,0.993782,0,0.0308995,0.0401923
2212,0.644846,0.591184,0.565652,0,0,0
211,2.74693,0.239858,1.00351,0,0.0286564,0.0448157
2212,1.60479,0.399354,0.870492,0,0.149004,0.0938888
2212,1.2491,0.518063,0.805958,0,0.0890364,0.110506
211,0.807813,0.446173,0.98888,0,0.0368505,0.0323644
211,1.8909,0.467886,1.0037,0,0.390936,0.0600595
211,3.12032,0.319503,0.99125,38,0.468299,0.505608
211,0.536049,0.431686,0.955641,0,0.0395972,0.079469
211,0.768292,0.191055,0.978311,0,0.0470588,0
211,0.31632,1.59895,0.912602,0,0,0
211,0.252995,0.78659,0.879689,0,0,0
2212,2.0267,0.321588,0.895951,0,0.0357061,0.0504463
2212,1.40993,0.326336,0.847119,0,0.0449073,0.0545205
211,1.21126,0.235662,0.995413,0,0.0458686,0.140444
211,0.562295,0.782482,0.999785,0,0,0
211,0.740063,0.905946,0.991631,0,0,0
211,0.283513,1.08794,0.894932,0,0,0
211,0.221408,0.731394,0.864416,0,0,0
211,0.584726,0.187366,0.966692,0,0.0286564,0.0346075
211,2.42634,0.198424,0.971873,0,0,0.239872
2212,1.38964,0.204399,0.818712,0,0.150011,0.229938
211,0.515145,1.10908,0.953302,0,0,0
211,1.393,0.39116,0.979758,0,0.229435,0.139483
321,1.52285,0.254023,0.950168,0,0.0679789,0.0604715
2212,1.17021,0.671324,0.778519,0,0.0484321,0.118883
211,3.12551,0.219428,0.998175,0,0.347906,0.0853742
211,0.763561,0.320528,0.979964,0,0.204715,0
2212,1.84207,0.225837,0.895083,0,0.254429,0.151156
2212,2.63539,0.239765,0.930272,0,0.0271,0.229526
211,1.20592,0.300202,1.01453,0,0.0343786,0.130922
2212,1.36187,0.210633,0.814336,0,0,0
211,2.38712,0.332048,0.996507,0,0.119661,0.0584573
2212,0.825208,0.778671,0.664645,0,0,0
211,2.07477,0.304386,1.01173,0,0.166171,0.0833143
211,0.505379,1.0122,0.960621,0,0,0
2212,0.882124,0.321994,0.687507,0,0.0975509,0
2212,1.5877,0.34364,0.859022,0,0.191577,0.146212
211,0.375219,1.19065,0.943259,0,0,0
2212,1.03609,0.192738,0.751566,0,0.129549,0
321,1.15404,0.181975,0.923156,0,0.0347448,0.0465553
